,Answers,sentiment,Score,Magnitude,
700,"I think a person might treat Ray that way if the person is just naturally very polite, even to a robot, or if the person is purposely testing out being nice to Ray. I don't think this would change Ray's dialogue, because that is like the ""default"" mode of talking to Ray. But it is interesting to note how lines like ""Thank you,"" ""You're welcome,"" ""You too,"" etc. would need to be programmed/spoken by Ray, because those lines are needed if she's talking to someone polite. If she was talking to someone terse or impolite, that dialogue wouldn't be needed.",Neutral,-0.200000002980232,1.5,
701,"I can't imagine this. This sorta seems like a mental illness. I can imagine people getting mad, people being weirdly caring - just not ""authority"".. Maybe Elon Musk? I don't know.",Negative,-0.400000005960465,2.29999995231628,
702,Ray encounters a person that thinks Ray is the first of a coming race of robot overlords. The person begins to follow Ray around and tell everyone of Ray's power. The person recruits other people into the cult of Ray.,Negative,-0.300000011920929,1.10000002384186,
703,"Ray could be a security monitor for a building that the human works at. Ray would ask the human questions and the human would know that in order to gain entry, he'd have to provide the necessary answers. The human would also know that management will review reports from Ray about how the employees treated it, and the employee could face consequences if they are not obedient to Ray's requests.",Negative,-0.300000011920929,1.10000002384186,
704,"Ray has so many answers, the person starts treating it as an authority. They blindly believe everything it says is the truth (even though it is just getting its information from the internet.) After a while, the person becomes dependent on Ray.",Neutral,0,1.10000002384186,
705,"Ray asks a human a question, where the human thinks about and answers the question. However, said human apologizes to Ray, for taking too long to answer it. The human says that they will be quicker about answering next time.",Neutral,-0.200000002980232,0.600000023841858,
706,"While out in the world, the human could potentially look towards Ray as a companion. Letting Ray decide where to go for the day, the human would just follow along and help when needed. The human could also listen to whatever incite Ray has to offer at any given moment.",Neutral,0.200000002980232,0.600000023841858,
707,"I'm thinking of a department store where Ray is near one of the main entrances. A customer enters the store and greets Ray by saying hello, how are you? Ray gives an appropriate response and asking if the customer is looking for something. The customer states s/he is looking for woman's purses and has no idea where they are located. Ray gives directions to the location of the purses. The customer say thanks a lot, I really appreciate the directions.",Neutral,0,2.79999995231628,
708,"Ray could be the supervisor at an office building with human employees. One such employee, who perceives Ray as an authority figure, would be polite and effective in their work, doing everything they can to interact with Ray as they would another human. They would not only greet Ray in the mornings, but would give a summary of work they have completed that day, and perhaps even come to Ray for advice or with questions about a particularly difficult assignment. In this way, Ray is viewed as a helpful supervisor who must be respected, even though they are artificial intelligence. ",Neutral,0,0.699999988079071,
709,Ray needs to make sure his authority does not come from people being afraid. He must use power for the common good of all. He must also share or delegate authority.,Negative,-0.5,1.5,
710,"Frankly I find this hard to believe, BUT I imagine Ray could be given a position at say, an airport. Ray would be given POWER to accept identification cards, tickets or boarding passes. this wo0uld require obedience from people, especially as people want to board the plane. ",Negative,-0.300000011920929,1,
711,"The government has released the new monitoring system in the form of the robot, Ray. Ray is introduced to family homes. Families are very conscious of what they say around Ray, and treat Ray as though they are an extension of the country's authoritarian leader. ",Neutral,0,0.699999988079071,
712,"I guess if Ray has access to information that the human doesn't have and then the human defers to Ray's superior knowledge, that would be treating Ray as an authority. For instance, if Ray were set up in some kind of information booth, and a human came up to ask for directions to an unknown location, Ray provided instructions, and the person thanked Ray and then followed those directions.",Neutral,-0.200000002980232,1,
